Login 1,Family Name 1,Given Name 1,ORGU 1,Pub ID,Login 2,Family Name 2,Given Name 2,Cat,ORGU 2,Organisation
nslmb,Budden,Lea,2124,36868,jc139696,Baldwin,Adele,student,2124,
nslmb,Budden,Lea,2124,36868,jc238796,Sparke,Vanessa,staff,2124,
nslmb,Budden,Lea,2124,36868,,Callope,Elizabeth,external,,
nslmb,Budden,Lea,2124,36868,,Ives,Karen,external,,
nslmb,Budden,Lea,2124,36868,,Boucher,Robyn,external,,
nslmb,Budden,Lea,2124,36868,,Johns,Kelly,external,,
nslmb,Budden,Lea,2124,36868,,Hinch,Joanne,external,,
nslmb,Budden,Lea,2124,37815,jc270942,Birks,Melanie,staff,2124,
nslmb,Budden,Lea,2124,37815,bmh-tmp,Park,Tanya,staff,2124,
nslmb,Budden,Lea,2124,37815,,Bagley,Tracy,external,,Not Specified
nslmb,Budden,Lea,2124,37815,,Simes,Tracey,external,,Not Specified
nslmb,Budden,Lea M.,2124,37816,,Callope,Elizabeth,external,,Not specified
nslmb,Budden,Lea M.,2124,37816,jc128068,Felton-Busch,Catrina,staff,2102,
nslmb,Budden,Lea M.,2124,37816,jc125253,Geia,Lynore,staff,2124,
nslmb,Budden,Lea M.,2124,37816,jc139696,Baldwin,Adele,staff,2124,
nslmb,Budden,Lea M.,2124,37816,jc238796,Sparke,Vanessa,staff,2124,
nslmb,Budden,Lea,2124,39023,jc239136,Sabesan,Sabe,staff,2131,
nslmb,Budden,Lea,2124,39023,jc211745,Kelly,Jenny,staff,2131,
nslmb,Budden,Lea,2124,39023,jc125253,Geia,Lynore K.,staff,2124,
nslmb,Budden,Lea,2124,39278,jc239136,Sabesan,Sabe,staff,2131,
nslmb,Budden,Lea,2124,39278,jc211745,Kelly,Jenny,staff,2131,
nslmb,Budden,Lea,2124,39278,,Knott,Vikki,external,,Menzies School of Health Research
nslmb,Budden,Lea,2124,39278,,Garvey,Gail,external,,Menzies School of Health Research
nslmb,Budden,Lea M.,2124,42391,jc270942,Birks,Melanie,staff,2124,
nslmb,Budden,Lea M.,2124,42391,,Cant,Robyn,external,,Monash University
nslmb,Budden,Lea M.,2124,42391,jc144130,Bagley,Tracy,staff,2100,
nslmb,Budden,Lea M.,2124,42391,bmh-tmp,Park,Tanya,staff,2124,"University of Alberta, CAN"
nslmb,Budden,Lea,2124,43478,jc139696,Baldwin,Adele,staff,2124,
nslmb,Budden,Lea,2124,43478,jc138020,Mills,Jane,staff,2124,
nslmb,Budden,Lea,2124,43478,jc270942,Birks,Melanie,staff,2124,
nslmb,Budden,Lea,2124,45352,nskju,Usher,Kim,external,,The University of New England
nslmb,Budden,Lea,2124,45352,jc135325,Woods,Cindy,external,,The University of New England
nslmb,Budden,Lea,2124,45352,mgrpl,Lynch,Paul,staff,2216,
nslmb,Budden,Lea,2124,45352,jc219119,Pointing,Boris,staff,1150,
nslmb,Budden,Lea,2124,45352,jc164578,Barker,Ruth,external,,Queensland Injury Surveillance Unit
nslmb,Budden,Lea,2124,45352,,Catchpoole,Jesani,external,,Queensland Injury Surveillance Unit
nslmb,Budden,Lea,2124,45352,jc166639,Clough,Alan,staff,2140,
nslmb,Budden,Lea,2124,46618,nskju,Usher,Kim,external,,The University of New England
nslmb,Budden,Lea,2124,46618,jc135325,Woods,Cindy,external,,The University of New England
nslmb,Budden,Lea,2124,46618,mgrpl,Lynch,Paul,staff,1150,
nslmb,Budden,Lea,2124,46618,jc219119,Pointing,Shane Boris,staff,1150,
nslmb,Budden,Lea,2124,46618,jc164578,Barker,Ruth,external,,Queensland Injury Surveillance Unit
nslmb,Budden,Lea,2124,46618,,Catchpoole,Jesani,external,,Queensland Injury Surveillance Unit
nslmb,Budden,Lea,2124,46618,jc166639,Clough,Alan,staff,2140,
psdc,Cottrell,David,2125,19220,jc157517,Mahoney,Benjamin J.,student,2125,
psdc,Cottrell,David,2125,19220,psdgg,Graham,Deborah,staff,2125,
psdc,Cottrell,David,2125,19220,,Kim,Kyung-Yong,external,0001,"Daegu Health College, South Korea"
psdc,Cottrell,David,2125,19367,jc136174,Hansen,Louise,student,2125,
psdc,Cottrell,David,2125,19480,jc132414,Borschmann,Rohan,external,0001,"Institute of Psychiatry, GBR"
psdc,Cottrell,David,2125,19480,art-kal,Lines,Katrina,staff,2220,
psdc,Cottrell,David,2125,22049,,Kamke,Marc R.,external,0001,The University of Queensland
psdc,Cottrell,David,2125,22049,,Vieth,Harrison E.,external,0001,The University of Queensland
psdc,Cottrell,David,2125,22049,,Mattingley,Jason B.,external,0001,The University of Queensland
psdc,Cottrell,David,2125,22536,jc136174,Hansen,Louise,student,2125,
psdc,Cottrell,David,2125,22536,psdgg,Graham,Deborah,staff,2125,
psdc,Cottrell,David,2125,23255,art-cjl1,Lemmon,Colin,staff,2210,
psdc,Cottrell,David,2125,23255,jc160865,Lui,Sui Man,staff,2210,
psdc,Cottrell,David,2125,23255,coe-jrh,Hamilton,John,staff,2216,
psdc,Cottrell,David,2125,26008,jc168672,Doyle,Eleanor,student,2125,
psdc,Cottrell,D.,2125,26007,jc235753,Brownsberger,J.,staff,2126,
psdc,Cottrell,D.,2125,26007,jc215854,Edwards,A.,staff,2126,
psdc,Cottrell,D.,2125,26007,jc123346,Crowther,R.,staff,2126,
psdc,Cottrell,David,2125,26884,,Jack,Bradley N.,external,0001,Southern Cross University
psdc,Cottrell,David,2125,26884,,O'Shea,Robert P.,external,0001,Southern Cross University
psdc,Cottrell,David,2125,26884,,Ritter,Walter,external,0001,"Nathan Kline Institute for Psychiatric Research, United States"
psdc,Cottrell,David,2125,36504,X07539,Campbell,Megan E.J.,external,,The University of Queensland
psdc,Cottrell,David,2125,40747,X13041,Lodge,Jason M.,external,,The University of Melbourne
psdc,Cottrell,David,2125,40747,jc139563,Hansen,Louise,student,2125,
psdc,Cottrell,David,2125,41554,jc231965,Berzinski,Mikaela,student,2125,
psdc,Cottrell,David,2125,41554,X13041,Lodge,Jason,external,,The University of Melbourne
psdc,Cottrell,David,2125,42506,jc157517,Mahoney,Benjamin J.,external,,"Soonchunhyang University, South Korea"
psdc,Cottrell,David,2125,42506,psdgg,Graham,Deborah,staff,1150,
psdc,Cottrell,David,2125,42506,,Jeong,Dongjun,external,,"Soonchunhyang University, South Korea"
psdc,Cottrell,David,2125,42506,,Heo,Suhak,external,,"Soonchunhyang University, South Korea"
psdc,Cottrell,David,2125,42506,,Kyung-Yong,Kim,external,,"Deagu Health College, South Korea"
psdc,Cottrell,David,2125,43572,,Broadhurst,Solveigh,external,,Not Specified
psdc,Cottrell,David,2125,43572,X02496,Brooks,Anna,external,,Southern Cross University
psdgg,Graham,Deborah,2125,19220,jc157517,Mahoney,Benjamin J.,student,2125,
psdgg,Graham,Deborah,2125,19220,psdc,Cottrell,David,staff,2125,
psdgg,Graham,Deborah,2125,19220,,Kim,Kyung-Yong,external,0001,"Daegu Health College, South Korea"
psdgg,Graham,Deborah,2125,21858,jc141558,Timms,Carolyn,staff,2125,
psdgg,Graham,Deborah,2125,21858,X12819,Brough,Paula,external,0001,Griffith University
psdgg,Graham,D.,2125,22062,jc215854,Edwards,A.M.,staff,2126,
psdgg,Graham,D.,2125,22062,jc173250,Maguire,G.P.,staff,2131,
psdgg,Graham,D.,2125,22062,jc149897,Boland,V.,student,2125,
psdgg,Graham,D.,2125,22062,jc218425,Richardson,G.,student,2125,
psdgg,Graham,Deborah,2125,22536,jc136174,Hansen,Louise,student,2125,
psdgg,Graham,Deborah,2125,22536,psdc,Cottrell,David,staff,2125,
psdgg,Graham,Deborah,2125,23559,jc224154,Howe,Elizabeth,student,2125,
psdgg,Graham,Deborah,2125,23559,jc130289,Swinbourne,Anne,staff,2125,
psdgg,Graham,D.,2125,26368,jc141558,Timms,C.,staff,2125,
psdgg,Graham,D.,2125,25532,jc215854,Edwards,A.,staff,2126,
psdgg,Graham,Deborah,2125,28428,jc233625,Bohanna,India,staff,2111,
psdgg,Graham,Deborah,2125,28428,jc240066,Stephens,Anne,staff,1150,
psdgg,Graham,Deborah,2125,28428,jc230608,Wargent,Rachael,staff,2111,
psdgg,Graham,Deborah,2125,28428,jc196427,Catherall,Juliette,staff,1150,
psdgg,Graham,Deborah,2125,28428,jc141558,Timms,Carolyn,staff,2125,
psdgg,Graham,Deborah,2125,28428,jc166639,Clough,Alan,staff,2111,
psdgg,Graham,Deborah,2125,28970,jc240066,Stephens,Anne,staff,1150,
psdgg,Graham,Deborah,2125,28970,jc233625,Bohanna,India,staff,2111,
psdgg,Graham,Deborah,2125,28970,jc166639,Clough,Alan R.,staff,2111,
psdgg,Graham,Deborah,2125,36279,jc138147,Wallace,Valda,staff,2010,JCU
psdgg,Graham,Deborah,2125,36279,jc229588,Selway,Deb,staff,2125,
psdgg,Graham,Deborah,2125,36279,jc224154,Howe,Elizabeth,staff,2125,JCU
psdgg,Graham,Deborah,2125,36279,jc229430,Kelly,Tamara,staff,2125,JCU
psdgg,Graham,Deborah,2125,36280,jc138147,Wallace,Valda,staff,2010,
psdgg,Graham,Deborah,2125,36280,jc229588,Selway,Deb,staff,2125,
psdgg,Graham,Deborah,2125,36280,jc229430,Kelly,Tamara,staff,2125,
psdgg,Graham,D.,2125,35262,jc138147,Wallace,V.,staff,2010,
psdgg,Graham,D.,2125,35262,jc229588,Selway,D.,staff,2125,
psdgg,Graham,D.,2125,35262,jc229430,Kelly,T.,student,2125,
psdgg,Graham,D.,2125,35262,jc224154,Howe,E.,student,2125,
psdgg,Graham,Deborah,1150,31407,jc240066,Stephens,Anne,staff,1150,
psdgg,Graham,Deborah,1150,31407,jc166639,Clough,Alan,staff,2140,
psdgg,Graham,Deborah,1150,31407,jc233625,Bohanna,India,staff,2111,
psdgg,Graham,Deborah,1150,31407,jc229588,Selway,Deborah,staff,2220,
psdgg,Graham,Deborah,1150,31407,jc122216,Tsey,Komla,staff,1150,
psdgg,Graham,Deborah,1150,42506,jc157517,Mahoney,Benjamin J.,external,,"Soonchunhyang University, South Korea"
psdgg,Graham,Deborah,1150,42506,psdc,Cottrell,David,staff,2125,
psdgg,Graham,Deborah,1150,42506,,Jeong,Dongjun,external,,"Soonchunhyang University, South Korea"
psdgg,Graham,Deborah,1150,42506,,Heo,Suhak,external,,"Soonchunhyang University, South Korea"
psdgg,Graham,Deborah,1150,42506,,Kyung-Yong,Kim,external,,"Deagu Health College, South Korea"
psdgg,Graham,D.,1150,46288,jc215854,Edwards,A.M.,external,,"University of St Mark and St John, Plymouth, UK"
psdgg,Graham,D.,1150,46288,,Bloxham,S.,external,,"University of St Mark and St John, Plymouth, UK"
psdgg,Graham,D.,1150,46288,jc173250,Maguire,G.P.,staff,2131,
psgdd,Dawes,Glenn,2125,26331,jc157022,Coventry,Garry,staff,2222,
psgdd,Dawes,Glenn,2222,29150,jc226858,Gopalkrishnan,Narayan,staff,2223,
psgdd,Dawes,Glenn,2222,43494,X04593,Bozkurt,Veysel,external,,"Istanbul University, Turkey"
psgdd,Dawes,Glenn,2222,43494,,Tartanoglu,Safak,external,,"Uludag Üniversitesi, TUR"
psgdd,Dawes,Glenn,2222,45918,jc157022,Coventry,Garry,staff,2222,
psgdd,Dawes,Glenn,2222,45918,jc154125,Moston,Stephen,external,,University of Canberra
psgdd,Dawes,Glenn,2222,45918,X12665,Palmer,Darren,external,,Not Specified
psjel,Lukins,Joann E.,2126,35197,X05621,Girman,Catherine D.,external,,"Health and Exercise Sciences, Gettysburg College, Gettysburg, PA 17325, USA"
psjel,Lukins,Joann E.,2126,35197,jc130289,Swinbourne,Anne L.,staff,2125,
psjel,Lukins,Joann E.,2126,35197,jc121482,Leicht,Anthony S.,staff,2126,
psmjh,Hennessy,Maria,2125,30335,jc217820,Marshman,Laurence A.G.,staff,2131,
psmjh,Hennessy,Maria,2125,30335,jc172543,Jakabek,David,staff,2220,
psmjh,Hennessy,Maria,2125,30335,jc151174,Quirk,Frances,staff,2131,
psmjh,Hennessy,Maria,2125,30335,,Guazzo,Eric P.,external,0001,Townsville General Hospital
psmjh,Hennessy,Maria,2125,39049,jc172543,Jakabek,David,staff,2220,
psmjh,Hennessy,Maria,2125,39049,X14136,Marshman,Laurence,external,2131,Townsville General Hospital
psmjh,Hennessy,Maria,2125,39049,jc151174,Quirk,Frances,staff,2100,
psmjh,Hennessy,Maria,2125,38834,,Birtles,Eliza,external,,Community Rehab North Queensland
psmjh,Hennessy,Maria,2125,38802,,Birtles,Eliza,external,,Community Rehab North Queensland
psmjh,Hennessy,Maria,2125,44844,jc277508,Hunt,Nicole,external,,Community Rehabilitaion North Queensland
psmjh,Hennessy,Maria,2125,44844,jc162259,Morris,Kayla,staff,2125,
psmjh,Hennessy,Maria,2125,44844,jc152044,Sealey,Cindy,external,,Community Rehabilitaion North Queensland
psmlc,Caltabiano,M.L.,2125,25409,jc152288,Drazic,Y.N.,student,2125,
psmlc,Caltabiano,M.L.,2125,25409,jc166639,Clough,A.R.,staff,2111,
psmlc,Caltabiano,M.L.,2125,25412,jc152288,Drazic,Y.N.,student,2125,
psmlc,Caltabiano,M.L.,2125,25412,jc166639,Clough,A.R.,staff,2111,
psmlc,Caltabiano,Marie Louise,2125,20125,,Lergesner,M. Louise,external,0001,Queensland Health
psmlc,Caltabiano,M.,2125,23320,,Bonner,A.,external,0001,Queensland University of Technology
psmlc,Caltabiano,Marie L.,2125,23422,X13150,Ricciardelli,Lina A.,external,0001,Deakin University
psmlc,Caltabiano,Marie L.,2125,23425,jc139797,Courtney,Lyn G.,staff,2125,
psmlc,Caltabiano,Marie L.,2125,23425,psnjc,Caltabiano,Nerina J.,staff,2125,
psmlc,Caltabiano,M.,2125,23613,jc196427,Catherall,J.,student,2111,
psmlc,Caltabiano,M.,2125,23614,jc145598,Au,A.,staff,2125,
psmlc,Caltabiano,M.,2125,23614,jc117254,Daniel,R.,staff,2224,
psmlc,Caltabiano,M.,2125,23614,X03733,Guan,Q.,external,0001,"University of Science and Technology of China, CHN"
psmlc,Caltabiano,M.,2125,23614,psnjc,Caltabiano,N.,staff,2125,
psmlc,Caltabiano,M.,2125,23614,X05434,Meng,W.J.,external,0001,"China National Institute for Educational Research, CHN"
psmlc,Caltabiano,Marie,2125,24234,jc123724,Sorin,Reesa,staff,2221,
psmlc,Caltabiano,Marie,2125,24234,jc192290,Errington,Edward,staff,1310,
psmlc,Caltabiano,Marie,2125,24234,jc138359,Ireland,Lynette,staff,2010,James Cook University
psmlc,Caltabiano,Marie,2125,24234,art-amn2,Nickson,Amanda,staff,2223,
psmlc,Caltabiano,M.,2125,23618,jc145598,Au,A.,staff,2125,
psmlc,Caltabiano,M.,2125,23618,jc117254,Daniel,R.,staff,2224,
psmlc,Caltabiano,M.,2125,23618,psnjc,Caltabiano,N.,staff,2125,
psmlc,Caltabiano,Marie L.,2125,24542,jc140349,Viggers,Lorna C.,student,2125,
psmlc,Caltabiano,Marie,2125,26621,jc159065,Sinnamon,Grant C.B.,student,2131,
psmlc,Caltabiano,Marie,2125,26621,jc162366,Baune,Bernhard T.,external,0001,University of Adelaide
psmlc,Caltabiano,Marie Louise,2125,25356,jc152288,Drazic,Yvonne Nelly,student,2125,
psmlc,Caltabiano,Marie,2125,27917,,Diamond,Caroline Sara,external,0001,Queensland Health
psmlc,Caltabiano,Marie,2125,27917,psnjc,Caltabiano,Nerina Jane,staff,2125,
psmlc,Caltabiano,Marie,2125,27917,art-dmg,Goodman,Donna,external,0001,Queensland Health
psmlc,Caltabiano,Marie,2125,29362,jc146844,Bonner,Ann,external,0001,Queensland University of Technology
psmlc,Caltabiano,Marie,2125,29362,X05491,Berlund,Lois,external,0001,Cairns Base Hospital
psmlc,Caltabiano,Marie,2125,29368,jc145598,Au,Agnes,staff,2125,
psmlc,Caltabiano,Marie,2125,29368,jc117254,Daniel,Ryan,staff,2224,
psmlc,Caltabiano,Marie,2125,29368,psnjc,Caltabiano,Nerina,staff,2125,
psmlc,Caltabiano,M.,2125,30692,jc161632,Peachey,D.,staff,2125,
psmlc,Caltabiano,M.,2125,30692,jc145598,Au,A.,staff,2125,
psmlc,Caltabiano,M.,2125,30692,psnjc,Caltabiano,N.,staff,2125,
psmlc,Caltabiano,M.,2125,30692,jc117254,Daniel,R.,staff,2224,
psmlc,Caltabiano,M.,0001,30693,admjg1,George,M.,student,2125,
psmlc,Caltabiano,M.,2125,30690,jc169674,Costin,S.L.,student,2125,
psmlc,Caltabiano,M.,2125,30690,jc170391,Ochiai,M.,student,2125,
psmlc,Caltabiano,M.,2125,30962,jc138359,Ireland,L.,staff,2010,James Cook University
psmlc,Caltabiano,M.,2125,30962,art-amn2,Nickson,A.,staff,2223,
psmlc,Caltabiano,M.,2125,30962,jc123724,Sorin,R.,staff,2221,
psmlc,Caltabiano,M.,2125,30962,jc192290,Errington,E.P.,staff,1310,
psmlc,Caltabiano,Marie Louise,2125,30550,,Lo Coco,Gianluca,external,0001,"Università degli Studi di Palermo, Italy"
psmlc,Caltabiano,Marie Louise,2125,30550,,Salerno,Laura,external,0001,"Università degli Studi di Palermo, Italy"
psmlc,Caltabiano,Marie Louise,2125,30550,,Bruno,Vincenzo,external,0001,"Centre for Eating Disorders, Italy"
psmlc,Caltabiano,Marie Louise,2125,30550,X13150,Ricciardelli,Lina A.,external,0001,Deakin University
psmlc,Caltabiano,Marie,2125,37591,,Salerno,Laura,external,,"Università degli Studi di Palermo, Italy"
psmlc,Caltabiano,Marie,2125,37591,X12425,Lo Coco,Gianluca,external,,"Università degli Studi di Palermo, Italy"
psmlc,Caltabiano,Marie,2125,37591,,Gullo,Salvatore,external,,"Università degli Studi di Palermo, Italy"
psmlc,Caltabiano,Marie,2125,37591,,Iacoponelli,Rosalia,external,,"Centre of Eating Disorders, Italy"
psmlc,Caltabiano,Marie,2125,37591,X13150,Ricciardelli,Lina,external,,Deakin University
psmlc,Caltabiano,M.,2125,37599,art-fac1,Croker,F.,staff,2132,
psmlc,Caltabiano,M.,2125,37599,jc155593,Page,Lauren,student,2130,
psmlc,Caltabiano,M.,2125,37599,jc221532,Spiteri,Jade,student,2130,
psmlc,Caltabiano,M.,2125,37599,jc246942,Hanrahan,Louise,student,2130,
psmlc,Caltabiano,M.,2125,37599,jc223715,Choi,Richard,student,2130,
psmlc,Caltabiano,M.,2125,37599,jc223914,Sklavos,Anton,student,2130,
psmlc,Caltabiano,Marie,2125,37595,art-css,Diamond,Caroline,student,2125,
psmlc,Caltabiano,Marie,2125,37595,psnjc,Caltabiano,Nerina,staff,2125,
psmlc,Caltabiano,Marie,2125,37598,,Fyfe,Donna,external,,
psmlc,Caltabiano,Marie L.,2125,28255,jc169674,Costin,Stacey Leigh,student,2125,
psmlc,Caltabiano,Marie L.,2125,28255,jc170391,Ochiai,Misaki,student,2125,
psmlc,Caltabiano,M.,2125,23604,jc139797,Courtney,L.,student,2125,
psmlc,Caltabiano,M.,2125,23604,psnjc,Caltabiano,N.,staff,2125,
psmlc,Caltabiano,M.L.,2125,37593,jc152288,Drazic,Y.N.,student,2125,
psmlc,Caltabiano,M.L.,2125,37593,jc166639,Clough,A.R.,staff,2111,
psmlc,Caltabiano,Marie Louise,2125,37594,art-tcs,McKirdy,Tania,student,2125,
psmlc,Caltabiano,Marie L.,2125,30694,jc146844,Bonner,Ann,external,,Queensland University of Technology
psmlc,Caltabiano,Marie,2125,30695,jc138359,Mackay,Lynette,staff,2010,
psmlc,Caltabiano,Marie,2125,30695,art-amn2,Nickson,Amanda,staff,2223,
psmlc,Caltabiano,Marie,2125,30695,jc123724,Sorin,Reesa,staff,2221,
psmlc,Caltabiano,Marie,2125,30695,jc192290,Errington,Ed,external,,ScenarioWorks
psmlc,Caltabiano,Marie,2125,37597,,Scott,Michael,external,,James Cook University
psmlc,Caltabiano,Marie,2125,37597,jc159065,Sinnamon,Grant,staff,,
psmlc,Caltabiano,Marie L.,2125,40221,jc192296,Flanagan,Michael J.,student,2125,
psmlc,Caltabiano,Marie L.,2125,40221,,Putwain,David W.,external,,"Edge Hill University, GBR"
psmlc,Caltabiano,Marie,2125,43563,jc232913,Krivan,Sarah,student,,
psmlc,Caltabiano,Marie,2125,43670,,Barnes,Marta A.,external,,James Cook University
psmlc,Caltabiano,Marie L.,2125,43555,psnjc,Caltabiano,Nerina J.,staff,2125,
psmlc,Caltabiano,Marie,2125,43561,jc141683,Sorenson,Alanna,staff,2112,
psmlc,Caltabiano,Marie,2125,43561,tvlo,Owens,Leigh,staff,2113,
psmlc,Caltabiano,Marie,2125,43561,jc133983,Cadet-James,Yvonne,staff,2010,
psmlc,Caltabiano,Marie,2125,43561,X03475,Hall,Roy,external,,The University of Queensland
psmlc,Caltabiano,Marie,2125,43561,jc132389,Govan,Brenda,staff,2131,
psmlc,Caltabiano,Marie,2125,43561,mopc,Clancy,Paula,staff,2114,
psmlc,Caltabiano,M.L.,2125,25366,jc152288,Drazic,Y.N.,student,2125,
psmlc,Caltabiano,M.L.,2125,25366,jc166639,Clough,A.R.,staff,2111,
psmlc,Caltabiano,M.L.,2125,25366,X12157,Cowie,B.C.,external,0001,The University of Melbourne
psmlc,Caltabiano,M.L.,2125,44555,jc193552,Brack,K.J.,student,2125,
psmlc,Caltabiano,M.L.,2125,44555,psnjc,Caltabiano,N.J.,staff,2125,
psmlc,Caltabiano,M.,2125,46703,jc154678,Gayton,S.,student,,
psmlc,Caltabiano,M.,2125,46703,jc132758,Barnett,F.,staff,2126,
psmlc,Caltabiano,M.,2125,46703,jc207055,Rogerson,B.,staff,2111,
psmlc,Caltabiano,Marie,2125,46704,,Barnes,Marta,external,,
psmlc,Caltabiano,Marie L.,2125,47012,jc215760,Vanzoelen,Deborah,student,2125,
psnjc,Caltabiano,Nerina,2125,21344,jc170123,Simoncini,Kym,student,2221,
psnjc,Caltabiano,Nerina,2125,21344,jc144747,Lasen,Michelle,staff,2221,
psnjc,Caltabiano,Nerina J.,2125,23425,jc139797,Courtney,Lyn G.,staff,2125,
psnjc,Caltabiano,Nerina J.,2125,23425,psmlc,Caltabiano,Marie L.,staff,2125,
psnjc,Caltabiano,N.,2125,23614,jc145598,Au,A.,staff,2125,
psnjc,Caltabiano,N.,2125,23614,jc117254,Daniel,R.,staff,2224,
psnjc,Caltabiano,N.,2125,23614,X03733,Guan,Q.,external,0001,"University of Science and Technology of China, CHN"
psnjc,Caltabiano,N.,2125,23614,psmlc,Caltabiano,M.,staff,2125,
psnjc,Caltabiano,N.,2125,23614,X05434,Meng,W.J.,external,0001,"China National Institute for Educational Research, CHN"
psnjc,Caltabiano,Nerina,2125,23926,jc170123,Simoncini,Kym,student,2221,James Cook University
psnjc,Caltabiano,N.,2125,23618,jc145598,Au,A.,staff,2125,
psnjc,Caltabiano,N.,2125,23618,jc117254,Daniel,R.,staff,2224,
psnjc,Caltabiano,N.,2125,23618,psmlc,Caltabiano,M.,staff,2125,
psnjc,Caltabiano,Nerina J.,2125,26270,jc141591,Pensini,Pamela M.,student,2125,
psnjc,Caltabiano,Nerina J.,2125,26273,jc141591,Pensini,Pamela M.,student,2125,
psnjc,Caltabiano,Nerina J.,2125,26273,jc121595,Slugoski,Ben R.,staff,2125,
psnjc,Caltabiano,Nerina Jane,2125,27917,,Diamond,Caroline Sara,external,0001,Queensland Health
psnjc,Caltabiano,Nerina Jane,2125,27917,psmlc,Caltabiano,Marie,staff,2125,
psnjc,Caltabiano,Nerina Jane,2125,27917,art-dmg,Goodman,Donna,external,0001,Queensland Health
psnjc,Caltabiano,Nerina,2125,28282,jc193552,Brack,Kerryn,student,2125,
psnjc,Caltabiano,Nerina,2125,29368,jc145598,Au,Agnes,staff,2125,
psnjc,Caltabiano,Nerina,2125,29368,jc117254,Daniel,Ryan,staff,2224,
psnjc,Caltabiano,Nerina,2125,29368,psmlc,Caltabiano,Marie,staff,2125,
psnjc,Caltabiano,N.,2125,30692,jc161632,Peachey,D.,staff,2125,
psnjc,Caltabiano,N.,2125,30692,jc145598,Au,A.,staff,2125,
psnjc,Caltabiano,N.,2125,30692,jc117254,Daniel,R.,staff,2224,
psnjc,Caltabiano,N.,2125,30692,psmlc,Caltabiano,M.,staff,2125,
psnjc,Caltabiano,Nerina J.,2125,30071,elsvt,Torre,Stephen V.,staff,2224,
psnjc,Caltabiano,Nerina,2125,35507,jc227088,Rogerson,Bernadette,staff,2111,
psnjc,Caltabiano,Nerina,2125,35507,jc134129,Jacups,Susan P.,staff,1150,
psnjc,Caltabiano,Nerina,2125,34403,jc193552,Brack,Kerryn,student,2125,
psnjc,Caltabiano,Nerina,2125,37726,jc149543,Walker,Adam,student,2125,
psnjc,Caltabiano,Nerina,2125,37726,X14278,Taylor,Myra F,external,,Edith Cowan University
psnjc,Caltabiano,Nerina,2125,37726,X13382,Pooley,Julie Ann,external,,Edith Cowan University
psnjc,Caltabiano,Nerina,2125,37727,,Boman,Peter,external,,Queensland University of Technology
psnjc,Caltabiano,Nerina,2125,37727,,Mergler,Amanda,external,,Queensland University of Technology
psnjc,Caltabiano,Nerina,2125,37727,X06059,Furlong,Michael,external,,"University of California, USA"
psnjc,Caltabiano,Nerina,2125,37595,art-css,Diamond,Caroline,student,2125,
psnjc,Caltabiano,Nerina,2125,37595,psmlc,Caltabiano,Marie,staff,2125,
psnjc,Caltabiano,N.,2125,23604,jc139797,Courtney,L.,student,2125,
psnjc,Caltabiano,N.,2125,23604,psmlc,Caltabiano,M.,staff,2125,
psnjc,Caltabiano,N.,2125,40156,jc133798,Helmes,E.,staff,2125,
psnjc,Caltabiano,N.,2125,40156,art-ik,Flockhart,I.,student,2125,
psnjc,Caltabiano,Nerina J.,2125,39509,jc227222,Ganzer,Justin,student,2125,
psnjc,Caltabiano,Nerina J.,2125,39509,jc242550,Hajhashemi,Karim,student,2221,
psnjc,Caltabiano,Nerina J.,2125,42327,jc194047,Lovisotto,Rebecca,student,,
psnjc,Caltabiano,Nerina J.,2125,42327,jc242550,Hajhashemi,Karim,student,2220,
psnjc,Caltabiano,Nerina,2125,42499,jc153294,Rodwell,Patricia,external,,Dr Edward Koch Foundation
